block_id,neighborhood_source,area,count_date,report_month,individuals,tents_structures,vehicles
06TH_AV_A_ST,City Center,City Center,2018-02-21,2018-02-01,8,1,0
06TH_AV_BEECH_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
06TH_AV_BROADWAY,Gaslamp,Gaslamp,2018-02-21,2018-02-01,6,0,0
06TH_AV_B_ST,City Center,City Center,2018-02-21,2018-02-01,4,1,0
06TH_AV_CEDAR_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
06TH_AV_C_ST,City Center,City Center,2018-02-21,2018-02-01,8,0,0
06TH_AV_E_ST,Gaslamp,Gaslamp,2018-02-21,2018-02-01,7,0,0
06TH_AV_F_ST,Gaslamp,Gaslamp,2018-02-21,2018-02-01,20,0,0
06TH_AV_G_ST,Gaslamp,Gaslamp,2018-02-21,2018-02-01,4,0,0
06TH_AV_I-5_SB,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
06TH_AV_ISLAND_AV,Gaslamp,Gaslamp,2018-02-21,2018-02-01,1,0,0
06TH_AV_J_ST,Gaslamp,Gaslamp,2018-02-21,2018-02-01,3,0,0
06TH_AV_K_ST,Gaslamp,Gaslamp,2018-02-21,2018-02-01,0,0,0
06TH_AV_L_ST,Gaslamp,Gaslamp,2018-02-21,2018-02-01,5,0,0
06TH_AV_MARKET_ST,Gaslamp,Gaslamp,2018-02-21,2018-02-01,12,0,0
07TH_AV_ASH_ST,Cortez,Cortez,2018-02-21,2018-02-01,4,0,0
07TH_AV_A_ST,City Center,City Center,2018-02-21,2018-02-01,1,0,0
07TH_AV_BEECH_ST,Cortez,Cortez,2018-02-21,2018-02-01,1,0,0
07TH_AV_BROADWAY,City Center,City Center,2018-02-21,2018-02-01,2,0,0
07TH_AV_B_ST,City Center,City Center,2018-02-21,2018-02-01,0,0,0
07TH_AV_CEDAR_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
07TH_AV_C_ST,City Center,City Center,2018-02-21,2018-02-01,2,0,0
07TH_AV_E_ST,East Village,East Village,2018-02-21,2018-02-01,0,1,0
07TH_AV_F_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
07TH_AV_G_ST,East Village,East Village,2018-02-21,2018-02-01,7,0,0
07TH_AV_I-5_SB,Cortez,Cortez,2018-02-21,2018-02-01,1,0,0
07TH_AV_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,6,1,0
07TH_AV_J_ST,South East Village,East Village,2018-02-21,2018-02-01,2,0,0
07TH_AV_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,3,0,0
08TH_AV_ASH_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
08TH_AV_A_ST,City Center,City Center,2018-02-21,2018-02-01,0,0,0
08TH_AV_BEECH_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
08TH_AV_BROADWAY,City Center,City Center,2018-02-21,2018-02-01,3,0,0
08TH_AV_B_ST,City Center,City Center,2018-02-21,2018-02-01,0,0,0
08TH_AV_CEDAR_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
08TH_AV_C_ST,City Center,City Center,2018-02-21,2018-02-01,0,0,0
08TH_AV_DATE_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
08TH_AV_E_ST,East Village,East Village,2018-02-21,2018-02-01,3,5,0
08TH_AV_F_ST,East Village,East Village,2018-02-21,2018-02-01,2,0,0
08TH_AV_G_ST,East Village,East Village,2018-02-21,2018-02-01,3,0,0
08TH_AV_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
08TH_AV_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
09TH_AV_ASH_ST,Cortez,Cortez,2018-02-21,2018-02-01,1,0,0
09TH_AV_A_ST,City Center,City Center,2018-02-21,2018-02-01,0,0,0
09TH_AV_BEECH_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
09TH_AV_BROADWAY,City Center,City Center,2018-02-21,2018-02-01,6,0,0
09TH_AV_B_ST,City Center,City Center,2018-02-21,2018-02-01,1,0,1
09TH_AV_CEDAR_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
09TH_AV_C_ST,City Center,City Center,2018-02-21,2018-02-01,10,8,0
09TH_AV_DATE_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
09TH_AV_E_ST,East Village,East Village,2018-02-21,2018-02-01,6,4,0
09TH_AV_F_ST,East Village,East Village,2018-02-21,2018-02-01,3,0,0
09TH_AV_G_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
09TH_AV_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,3,0,0
09TH_AV_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
10TH_AV_ASH_ST,Cortez,Cortez,2018-02-21,2018-02-01,1,0,0
10TH_AV_A_ST,City Center,City Center,2018-02-21,2018-02-01,5,0,0
10TH_AV_BEECH_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
10TH_AV_BROADWAY,City Center,City Center,2018-02-21,2018-02-01,0,0,0
10TH_AV_B_ST,City Center,City Center,2018-02-21,2018-02-01,5,0,0
10TH_AV_CEDAR_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
10TH_AV_C_ST,City Center,City Center,2018-02-21,2018-02-01,1,0,0
10TH_AV_DATE_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
10TH_AV_E_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
10TH_AV_F_ST,East Village,East Village,2018-02-21,2018-02-01,1,0,0
10TH_AV_G_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
10TH_AV_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
10TH_AV_J_ST,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
10TH_AV_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
11TH_AV_A_ST,City Center,City Center,2018-02-21,2018-02-01,8,0,0
11TH_AV_BROADWAY,City Center,City Center,2018-02-21,2018-02-01,6,0,0
11TH_AV_B_ST,City Center,City Center,2018-02-21,2018-02-01,7,0,0
11TH_AV_C_ST,City Center,City Center,2018-02-21,2018-02-01,0,0,0
11TH_AV_E_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
11TH_AV_F_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
11TH_AV_G_ST,East Village,East Village,2018-02-21,2018-02-01,2,0,0
11TH_AV_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,2,0,0
11TH_AV_J_ST,South East Village,East Village,2018-02-21,2018-02-01,1,0,0
11TH_AV_K_ST,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
11TH_AV_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
12TH_AV_PARK_BL,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
13TH_ST_BROADWAY,East Village,East Village,2018-02-21,2018-02-01,6,1,1
13TH_ST_C_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
13TH_ST_E_ST,East Village,East Village,2018-02-21,2018-02-01,1,0,0
13TH_ST_F_ST,East Village,East Village,2018-02-21,2018-02-01,1,2,0
13TH_ST_G_ST,East Village,East Village,2018-02-21,2018-02-01,4,0,0
13TH_ST_IMPERIAL_AV,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
13TH_ST_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,9,3,0
13TH_ST_J_ST,South East Village,East Village,2018-02-21,2018-02-01,7,5,0
13TH_ST_K_ST,South East Village,East Village,2018-02-21,2018-02-01,12,5,0
13TH_ST_L_ST,South East Village,East Village,2018-02-21,2018-02-01,0,4,0
13TH_ST_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,8,0,0
14TH_ST_BROADWAY,East Village,East Village,2018-02-21,2018-02-01,0,0,0
14TH_ST_C_ST,East Village,East Village,2018-02-21,2018-02-01,1,0,1
14TH_ST_E_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
14TH_ST_F_ST,East Village,East Village,2018-02-21,2018-02-01,0,1,0
14TH_ST_G_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
14TH_ST_IMPERIAL_AV,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
14TH_ST_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,3,4,0
14TH_ST_J_ST,South East Village,East Village,2018-02-21,2018-02-01,0,4,0
14TH_ST_K_ST,South East Village,East Village,2018-02-21,2018-02-01,1,4,2
14TH_ST_L_ST,South East Village,East Village,2018-02-21,2018-02-01,4,7,0
14TH_ST_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,8,0,0
15TH_ST_BROADWAY,East Village,East Village,2018-02-21,2018-02-01,2,0,0
15TH_ST_C_ST,East Village,East Village,2018-02-21,2018-02-01,1,0,0
15TH_ST_E_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
15TH_ST_F_ST,East Village,East Village,2018-02-21,2018-02-01,0,1,0
15TH_ST_G_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
15TH_ST_IMPERIAL_AV,South East Village,East Village,2018-02-21,2018-02-01,20,1,2
15TH_ST_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,3,0,3
15TH_ST_J_ST,South East Village,East Village,2018-02-21,2018-02-01,3,0,1
15TH_ST_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,12,0,0
16TH_ST_BROADWAY,East Village,East Village,2018-02-21,2018-02-01,5,1,0
16TH_ST_C_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
16TH_ST_E_ST,East Village,East Village,2018-02-21,2018-02-01,2,0,0
16TH_ST_F_ST,East Village,East Village,2018-02-21,2018-02-01,6,1,0
16TH_ST_G_ST,East Village,East Village,2018-02-21,2018-02-01,1,2,0
16TH_ST_IMPERIAL_AV,South East Village,East Village,2018-02-21,2018-02-01,6,0,1
16TH_ST_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
16TH_ST_J_ST,South East Village,East Village,2018-02-21,2018-02-01,13,5,0
16TH_ST_K_ST,South East Village,East Village,2018-02-21,2018-02-01,2,0,1
16TH_ST_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,18,6,0
17TH_ST_BROADWAY,East Village,East Village,2018-02-21,2018-02-01,0,1,0
17TH_ST_C_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
17TH_ST_E_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
17TH_ST_F_ST,East Village,East Village,2018-02-21,2018-02-01,1,0,1
17TH_ST_G_ST,East Village,East Village,2018-02-21,2018-02-01,2,1,0
17TH_ST_IMPERIAL_AV,South East Village,East Village,2018-02-21,2018-02-01,6,0,1
17TH_ST_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,13,3,1
17TH_ST_J_ST,South East Village,East Village,2018-02-21,2018-02-01,9,1,0
17TH_ST_K_ST,South East Village,East Village,2018-02-21,2018-02-01,20,1,0
17TH_ST_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,8,10,1
CALIFORNIA_ST_W_ASH_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,1,0
CALIFORNIA_ST_W_BROADWAY,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
COLUMBIA_ST_W_ASH_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
COLUMBIA_ST_W_A_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
COLUMBIA_ST_W_B_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
COLUMBIA_ST_W_C_ST,Columbia,Columbia,2018-02-21,2018-02-01,1,0,0
COLUMBIA_ST_W_G_ST,Marina,Marina,2018-02-21,2018-02-01,1,0,0
FRONT_ST_W_ASH_ST,Cortez,Cortez,2018-02-21,2018-02-01,10,0,0
FRONT_ST_W_A_ST,City Center,City Center,2018-02-21,2018-02-01,0,0,0
FRONT_ST_W_BROADWAY,City Center,City Center,2018-02-21,2018-02-01,0,0,0
FRONT_ST_W_B_ST,City Center,City Center,2018-02-21,2018-02-01,0,0,0
FRONT_ST_W_C_ST,City Center,City Center,2018-02-21,2018-02-01,0,0,0
FRONT_ST_W_E_ST,City Center,City Center,2018-02-21,2018-02-01,0,0,0
FRONT_ST_W_F_ST,Marina,Marina,2018-02-21,2018-02-01,0,0,0
FRONT_ST_W_G_ST,Marina,Marina,2018-02-21,2018-02-01,0,0,0
FRONT_ST_W_MARKET_ST,Marina,Marina,2018-02-21,2018-02-01,0,0,0
FRONT_ST_W_MARKET_ST__2,Marina,Marina,2018-02-21,2018-02-01,0,0,0
I-5_SB_IMPERIAL_AV,South East Village,East Village,2018-02-21,2018-02-01,3,0,1
I-5_SB_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,1,0,0
I-5_SB_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,2,0,0
I-5_SB_OFF_RA_J_ST,South East Village,East Village,2018-02-21,2018-02-01,1,2,0
I-5_SB_OFF_RA_Map_Border,South East Village,East Village,2018-02-21,2018-02-01,1,0,0
I-5_SB_ON_RA_BROADWAY,East Village,East Village,2018-02-21,2018-02-01,0,1,0
I-5_SB_ON_RA_C_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
I-5_SB_ON_RA_E_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
I-5_SB_ON_RA_F_ST,East Village,East Village,2018-02-21,2018-02-01,1,0,1
I-5_SB_ON_RA_G_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
I-5_SB_ON_RA_Map_Border,South East Village,East Village,2018-02-21,2018-02-01,0,1,0
INDIA_ST_W_ASH_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,1,0
INDIA_ST_W_A_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
INDIA_ST_W_B_ST,Columbia,Columbia,2018-02-21,2018-02-01,3,0,0
KETTNER_BL_W_ASH_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
KETTNER_BL_W_A_ST,Columbia,Columbia,2018-02-21,2018-02-01,6,0,0
KETTNER_BL_W_BROADWAY,Columbia,Columbia,2018-02-21,2018-02-01,0,1,0
KETTNER_BL_W_E_ST,Marina,Marina,2018-02-21,2018-02-01,1,0,0
KETTNER_BL_W_F_ST,Marina,Marina,2018-02-21,2018-02-01,0,0,0
KETTNER_BL_W_G_ST,Marina,Marina,2018-02-21,2018-02-01,0,0,0
Map_Border_BROADWAY,City Center,City Center,2018-02-21,2018-02-01,0,0,0
Map_Border_IMPERIAL_AV,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
Map_Border_NATIONAL_AV,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
NATIONAL_AV_IMPERIAL_AV,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
PARK_BL_A_ST,City Center,City Center,2018-02-21,2018-02-01,5,0,0
PARK_BL_BROADWAY,City Center,City Center,2018-02-21,2018-02-01,0,0,0
PARK_BL_B_ST,City Center,City Center,2018-02-21,2018-02-01,1,0,0
PARK_BL_C_ST,City Center,City Center,2018-02-21,2018-02-01,5,0,0
PARK_BL_E_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
PARK_BL_F_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
PARK_BL_G_ST,East Village,East Village,2018-02-21,2018-02-01,0,0,0
PARK_BL_ISLAND_AV,South East Village,East Village,2018-02-21,2018-02-01,1,0,0
PARK_BL_J_ST,South East Village,East Village,2018-02-21,2018-02-01,6,0,0
PARK_BL_MARKET_ST,South East Village,East Village,2018-02-21,2018-02-01,3,0,0
PARK_BL_RUSS_BL,City Center,City Center,2018-02-21,2018-02-01,0,0,0
SR-163_NB_ON_RA_ASH_ST,Cortez,Cortez,2018-02-21,2018-02-01,0,0,0
STATE_ST_Map_Border,Marina,Marina,2018-02-21,2018-02-01,0,0,0
STATE_ST_W_ASH_ST,Columbia,Columbia,2018-02-21,2018-02-01,3,5,0
STATE_ST_W_A_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
STATE_ST_W_BROADWAY,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
STATE_ST_W_B_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,1,0
STATE_ST_W_C_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
STATE_ST_W_G_ST,Marina,Marina,2018-02-21,2018-02-01,1,0,0
TONY_GWYNN_DR_K_ST,South East Village,East Village,2018-02-21,2018-02-01,1,0,0
TONY_GWYNN_DR_L_ST,South East Village,East Village,2018-02-21,2018-02-01,0,0,0
UNION_ST_W_ASH_ST,Columbia,Columbia,2018-02-21,2018-02-01,13,3,0
UNION_ST_W_A_ST,Columbia,Columbia,2018-02-21,2018-02-01,4,4,0
UNION_ST_W_BROADWAY,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
UNION_ST_W_B_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
UNION_ST_W_C_ST,Columbia,Columbia,2018-02-21,2018-02-01,0,0,0
UNION_ST_W_E_ST,Marina,Marina,2018-02-21,2018-02-01,0,0,0
UNION_ST_W_F_ST,Marina,Marina,2018-02-21,2018-02-01,0,0,0
UNION_ST_W_G_ST,Marina,Marina,2018-02-21,2018-02-01,1,0,0
01ST_AV_I-5_SB,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
01ST_AV_W_ASH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
01ST_AV_W_A_ST,City Center,City Center,2019-01-31,2019-01-01,0,0,0
01ST_AV_W_BEECH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
01ST_AV_W_BROADWAY,City Center,City Center,2019-01-31,2019-01-01,0,0,0
01ST_AV_W_B_ST,City Center,City Center,2019-01-31,2019-01-01,7,0,0
01ST_AV_W_CEDAR_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
01ST_AV_W_C_ST,City Center,City Center,2019-01-31,2019-01-01,2,0,0
01ST_AV_W_E_ST,City Center,City Center,2019-01-31,2019-01-01,0,0,0
01ST_AV_W_F_ST,City Center,City Center,2019-01-31,2019-01-01,1,0,0
01ST_AV_W_G_ST,Marina,Marina,2019-01-31,2019-01-01,0,0,0
01ST_AV_W_ISLAND_AV,Marina,Marina,2019-01-31,2019-01-01,1,0,0
01ST_AV_W_MARKET_ST,Marina,Marina,2019-01-31,2019-01-01,0,0,0
02ND_AV_ASH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
02ND_AV_BEECH_ST,Cortez,Cortez,2019-01-31,2019-01-01,1,0,0
02ND_AV_CEDAR_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
02ND_AV_C_ST,City Center,City Center,2019-01-31,2019-01-01,0,0,0
02ND_AV_G_ST,Marina,Marina,2019-01-31,2019-01-01,0,0,0
02ND_AV_I-5_SB,Cortez,Cortez,2019-01-31,2019-01-01,0,2,0
02ND_AV_ISLAND_AV,Marina,Marina,2019-01-31,2019-01-01,1,7,0
02ND_AV_MARKET_ST,Marina,Marina,2019-01-31,2019-01-01,0,0,0
03RD_AV_ASH_ST,Cortez,Cortez,2019-01-31,2019-01-01,4,0,0
03RD_AV_A_ST,City Center,City Center,2019-01-31,2019-01-01,0,0,0
03RD_AV_BEECH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
03RD_AV_CEDAR_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
03RD_AV_C_ST,City Center,City Center,2019-01-31,2019-01-01,0,1,0
03RD_AV_G_ST,Marina,Marina,2019-01-31,2019-01-01,0,0,0
03RD_AV_I-5_SB,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
03RD_AV_ISLAND_AV,Marina,Marina,2019-01-31,2019-01-01,2,0,0
03RD_AV_J_ST,Marina,Marina,2019-01-31,2019-01-01,7,0,0
03RD_AV_MARKET_ST,Marina,Marina,2019-01-31,2019-01-01,1,0,0
04TH_AV_ASH_ST,Cortez,Cortez,2019-01-31,2019-01-01,2,1,0
04TH_AV_A_ST,City Center,City Center,2019-01-31,2019-01-01,1,0,0
04TH_AV_BEECH_ST,Cortez,Cortez,2019-01-31,2019-01-01,1,0,0
04TH_AV_BROADWAY,City Center,City Center,2019-01-31,2019-01-01,26,1,0
04TH_AV_B_ST,City Center,City Center,2019-01-31,2019-01-01,0,0,0
04TH_AV_CEDAR_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
04TH_AV_C_ST,City Center,City Center,2019-01-31,2019-01-01,14,2,0
04TH_AV_G_ST,Marina,Marina,2019-01-31,2019-01-01,1,0,0
04TH_AV_I-5_SB,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
04TH_AV_ISLAND_AV,Marina,Marina,2019-01-31,2019-01-01,0,0,0
04TH_AV_J_ST,Marina,Marina,2019-01-31,2019-01-01,1,0,0
04TH_AV_MARKET_ST,Marina,Marina,2019-01-31,2019-01-01,0,0,0
05TH_AV_ASH_ST,Cortez,Cortez,2019-01-31,2019-01-01,3,0,0
05TH_AV_A_ST,City Center,City Center,2019-01-31,2019-01-01,3,0,0
05TH_AV_BEECH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
05TH_AV_BROADWAY,Gaslamp,Gaslamp,2019-01-31,2019-01-01,5,2,0
05TH_AV_B_ST,City Center,City Center,2019-01-31,2019-01-01,2,0,0
05TH_AV_CEDAR_ST,Cortez,Cortez,2019-01-31,2019-01-01,7,0,0
05TH_AV_C_ST,City Center,City Center,2019-01-31,2019-01-01,0,1,0
05TH_AV_E_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,0,0,0
05TH_AV_F_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,2,0,0
05TH_AV_G_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,5,0,0
05TH_AV_I-5_SB,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
05TH_AV_ISLAND_AV,Gaslamp,Gaslamp,2019-01-31,2019-01-01,6,0,0
05TH_AV_J_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,2,0,0
05TH_AV_K_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,1,0,0
05TH_AV_MARKET_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,1,0,0
06TH_AV_ASH_ST,Cortez,Cortez,2019-01-31,2019-01-01,6,0,0
06TH_AV_A_ST,City Center,City Center,2019-01-31,2019-01-01,2,0,0
06TH_AV_BEECH_ST,Cortez,Cortez,2019-01-31,2019-01-01,2,0,0
06TH_AV_BROADWAY,Gaslamp,Gaslamp,2019-01-31,2019-01-01,4,0,0
06TH_AV_B_ST,City Center,City Center,2019-01-31,2019-01-01,0,0,0
06TH_AV_CEDAR_ST,Cortez,Cortez,2019-01-31,2019-01-01,4,1,0
06TH_AV_C_ST,City Center,City Center,2019-01-31,2019-01-01,3,0,0
06TH_AV_E_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,2,0,0
06TH_AV_F_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,2,0,0
06TH_AV_G_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,3,0,0
06TH_AV_I-5_SB,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
06TH_AV_ISLAND_AV,Gaslamp,Gaslamp,2019-01-31,2019-01-01,2,0,0
06TH_AV_J_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,0,0,0
06TH_AV_K_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,5,0,0
06TH_AV_L_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,4,0,0
06TH_AV_MARKET_ST,Gaslamp,Gaslamp,2019-01-31,2019-01-01,11,0,0
07TH_AV_ASH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
07TH_AV_A_ST,City Center,City Center,2019-01-31,2019-01-01,1,0,0
07TH_AV_BEECH_ST,Cortez,Cortez,2019-01-31,2019-01-01,1,0,0
07TH_AV_BROADWAY,City Center,City Center,2019-01-31,2019-01-01,0,1,0
07TH_AV_B_ST,City Center,City Center,2019-01-31,2019-01-01,2,0,0
07TH_AV_CEDAR_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
07TH_AV_C_ST,City Center,City Center,2019-01-31,2019-01-01,2,0,0
07TH_AV_E_ST,East Village,East Village,2019-01-31,2019-01-01,0,0,0
07TH_AV_F_ST,East Village,East Village,2019-01-31,2019-01-01,0,0,0
07TH_AV_G_ST,East Village,East Village,2019-01-31,2019-01-01,1,0,0
07TH_AV_I-5_SB,Cortez,Cortez,2019-01-31,2019-01-01,1,0,0
07TH_AV_ISLAND_AV,South East Village,East Village,2019-01-31,2019-01-01,12,4,0
07TH_AV_J_ST,South East Village,East Village,2019-01-31,2019-01-01,0,0,0
07TH_AV_MARKET_ST,South East Village,East Village,2019-01-31,2019-01-01,0,0,0
08TH_AV_ASH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
08TH_AV_A_ST,City Center,City Center,2019-01-31,2019-01-01,0,0,0
08TH_AV_BEECH_ST,Cortez,Cortez,2019-01-31,2019-01-01,2,0,0
08TH_AV_BROADWAY,City Center,City Center,2019-01-31,2019-01-01,0,0,0
08TH_AV_B_ST,City Center,City Center,2019-01-31,2019-01-01,0,0,0
08TH_AV_CEDAR_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
08TH_AV_C_ST,City Center,City Center,2019-01-31,2019-01-01,0,0,0
08TH_AV_DATE_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
08TH_AV_E_ST,East Village,East Village,2019-01-31,2019-01-01,21,2,0
08TH_AV_F_ST,East Village,East Village,2019-01-31,2019-01-01,0,0,0
08TH_AV_G_ST,East Village,East Village,2019-01-31,2019-01-01,0,0,0
08TH_AV_ISLAND_AV,South East Village,East Village,2019-01-31,2019-01-01,0,0,0
08TH_AV_MARKET_ST,South East Village,East Village,2019-01-31,2019-01-01,6,1,0
09TH_AV_ASH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
09TH_AV_A_ST,City Center,City Center,2019-01-31,2019-01-01,3,3,0
09TH_AV_BEECH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
09TH_AV_BROADWAY,City Center,City Center,2019-01-31,2019-01-01,6,3,0
09TH_AV_B_ST,City Center,City Center,2019-01-31,2019-01-01,1,0,0
09TH_AV_CEDAR_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
09TH_AV_C_ST,City Center,City Center,2019-01-31,2019-01-01,3,2,0
09TH_AV_DATE_ST,Cortez,Cortez,2019-01-31,2019-01-01,2,0,0
09TH_AV_E_ST,East Village,East Village,2019-01-31,2019-01-01,16,9,0
09TH_AV_F_ST,East Village,East Village,2019-01-31,2019-01-01,8,0,0
09TH_AV_G_ST,East Village,East Village,2019-01-31,2019-01-01,0,0,0
09TH_AV_ISLAND_AV,South East Village,East Village,2019-01-31,2019-01-01,1,0,0
09TH_AV_MARKET_ST,South East Village,East Village,2019-01-31,2019-01-01,0,0,0
10TH_AV_ASH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
10TH_AV_A_ST,City Center,City Center,2019-01-31,2019-01-01,1,0,0
10TH_AV_BEECH_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
10TH_AV_BROADWAY,City Center,City Center,2019-01-31,2019-01-01,0,0,0
10TH_AV_B_ST,City Center,City Center,2019-01-31,2019-01-01,1,0,0
10TH_AV_CEDAR_ST,Cortez,Cortez,2019-01-31,2019-01-01,0,0,0
